Title,Author,Conference Name (Book Title),Year,Abstract,url,Keywords,Source_File
Item recommendation on monotonic behavior chains,"Wan, Mengting and McAuley, Julian",RECSYS,2018," 'Explicit' and 'implicit' feedback in recommender systems have been studied for many years, as two relatively isolated areas. However many real-world systems involve a spectrum of both implicit and explicit signals, ranging from clicks and purchases, to ratings and reviews. A natural question is whether implicit signals (which are dense but noisy) might help to predict explicit signals (which are sparse but reliable), or vice versa. Thus in this paper, we propose an item recommendation framework which jointly models this full spectrum of interactions. Our main observation is that in many settings, feedback signals exhibit monotonic dependency structures, i.e., any signal necessarily implies the presence of a weaker (or more implicit) signal (a 'review' action implies a 'purchase' action, which implies a 'click' action, etc.). We refer to these structures as 'monotonic behavior chains,' for which we develop new algorithms that exploit these dependencies. Using several new and existing datasets that exhibit a variety of feedback types, we demonstrate the quantitative performance of our approaches. We also perform qualitative analysis to uncover the relationships between different stages of implicit vs. explicit signals.",https://doi.org/10.1145/3240323.3240369,,recsys2018.bib
Deep reinforcement learning for page-wise recommendations,"Zhao, Xiangyu and Xia, Long and Zhang, Liang and Ding, Zhuoye and Yin, Dawei and Tang, Jiliang",RECSYS,2018,"Recommender systems can mitigate the information overload problem by suggesting users' personalized items. In real-world recommendations such as e-commerce, a typical interaction between the system and its users is - users are recommended a page of items and provide feedback; and then the system recommends a new page of items. To effectively capture such interaction for recommendations, we need to solve two key problems - (1) how to update recommending strategy according to user's real-time feedback, and 2) how to generate a page of items with proper display, which pose tremendous challenges to traditional recommender systems. In this paper, we study the problem of page-wise recommendations aiming to address aforementioned two challenges simultaneously. In particular, we propose a principled approach to jointly generate a set of complementary items and the corresponding strategy to display them in a 2-D page; and propose a novel page-wise recommendation framework based on deep reinforcement learning, DeepPage, which can optimize a page of items with proper display based on real-time feedback from users. The experimental results based on a real-world e-commerce dataset demonstrate the effectiveness of the proposed framework.",https://doi.org/10.1145/3240323.3240374,"actor-critic, deep reinforcement learning, item display strategy, recommender systems, sequential preference",recsys2018.bib
Causal embeddings for recommendation,"Bonner, Stephen and Vasile, Flavian",RECSYS,2018,"Many current applications use recommendations in order to modify the natural user behavior, such as to increase the number of sales or the time spent on a website. This results in a gap between the final recommendation objective and the classical setup where recommendation candidates are evaluated by their coherence with past user behavior, by predicting either the missing entries in the user-item matrix, or the most likely next event. To bridge this gap, we optimize a recommendation policy for the task of increasing the desired outcome versus the organic user behavior. We show this is equivalent to learning to predict recommendation outcomes under a fully random recommendation policy. To this end, we propose a new domain adaptation algorithm that learns from logged data containing outcomes from a biased recommendation policy and predicts recommendation outcomes according to random exposure. We compare our method against state-of-the-art factorization methods, in addition to new approaches of causal recommendation and show significant improvements.",https://doi.org/10.1145/3240323.3240360,"causality, counterfactual inference, embeddings, neural networks, recommender systems",recsys2018.bib
Neural gaussian mixture model for review-based rating prediction,"Deng, Dong and Jing, Liping and Yu, Jian and Sun, Shaolong and Zhou, Haofei",RECSYS,2018,"Review has been proven to be an important information in recommendation. Different from the overall user-item rating matrix, it can provide textual information that exhibits why a user likes an item or not. Recently, more and more researchers have paid attention on review-based rating prediction. There are two challenging issues: how to extract representative features to characterize users / items from reviews and how to leverage them for recommendation system. In this paper, we propose a Neural Gaussian Mixture Model (NGMM) for review-based rating prediction task. Among it, the review textual information is used to construct two parallel neural networks for users and items respectively, so that the users' preferences and items' properties can be sufficiently extracted and represented as two latent vectors. A shared layer is introduced on the top to couple these two networks together and model user-item rating based on the features learned from reviews. Specifically, each rating is modeled via a Gaussian mixture model, where each Gaussian component has zero variance, the mean described by the corresponding component in user's latent vector and the weight indicated by the corresponding component in item's latent vector. Extensive experiments are conducted on five real-world Amazon review datasets. The experimental results have demonstrated that our proposed NGMM model achieves the state-of-the-art performance in review-based rating prediction task.",https://doi.org/10.1145/3240323.3240353,"deep learning, gaussian mixture model, recommendation, review-based rating prediction",recsys2018.bib
Interactive recommendation via deep neural memory augmented contextual bandits,"Shen, Yilin and Deng, Yue and Ray, Avik and Jin, Hongxia",RECSYS,2018,"Personalized recommendation with user interactions has become increasingly popular nowadays in many applications with dynamic change of contents (news, media, etc.). Existing approaches model user interactive recommendation as a contextual bandit problem to balance the trade-off between exploration and exploitation. However, these solutions require a large number of interactions with each user to provide high quality personalized recommendations. To mitigate this limitation, we design a novel deep neural memory augmented mechanism to model and track the history state for each user based on his previous interactions. As such, the user's preferences on new items can be quickly learned within a small number of interactions. Moreover, we develop new algorithms to leverage large amount of all users' history data for offline model training and online model fine tuning for each user with the focus of policy evaluation. Extensive experiments on different synthetic and real-world datasets validate that our proposed approach consistently outperforms a variety of state-of-the-art approaches.",https://doi.org/10.1145/3240323.3240344,"contextual bandits, deep learning, interactive recommendation, online learning",recsys2018.bib
Optimally balancing receiver and recommended users' importance in reciprocal recommender systems,"Kleinerman, Akiva and Rosenfeld, Ariel and Ricci, Francesco and Kraus, Sarit",RECSYS,2018,"Online platforms which assist people in finding a suitable partner or match, such as online dating and job recruiting environments, have become increasingly popular in the last decade. Many of these platforms include recommender systems which aim at helping users discover other people who will also be interested in them. These recommender systems benefit from contemplating the interest of both sides of the recommended match, however the question of how to optimally balance the interest and the response of both sides remains open. In this study we present a novel recommendation method for recommending people to people. For each user receiving a recommendation, our method finds the optimal balance of two criteria: a) the likelihood of the user accepting the recommendation; and b) the likelihood of the recommended user positively responding. We extensively evaluate our recommendation method in a group of active users of an operational online dating site. We find that our method is significantly more effective in increasing the number of successful interactions compared to a state-of-the-art recommendation method.",https://doi.org/10.1145/3240323.3240349,"machine learning, online-dating application, optimization, reciprocal recommender systems",recsys2018.bib
HOP-rec: high-order proximity for implicit recommendation,"Yang, Jheng-Hong and Chen, Chih-Ming and Wang, Chuan-Ju and Tsai, Ming-Feng",RECSYS,2018,"Recommender systems are vital ingredients for many e-commerce services. In the literature, two of the most popular approaches are based on factorization and graph-based models; the former approach captures user preferences by factorizing the observed direct interactions between users and items, and the latter extracts indirect preferences from the graphs constructed by user-item interactions. In this paper we present HOP-Rec, a unified and efficient method that incorporates the two approaches. The proposed method involves random surfing on a graph to harvest high-order information among neighborhood items for each user. Instead of factorizing a transition matrix, our method introduces a confidence weighting parameter to simulate all high-order information simultaneously, for which we maintain a sparse user-item interaction matrix and enrich the matrix for each user using random walks. Experimental results show that our approach significantly outperforms the state of the art on a range of large-scale real-world datasets.",https://doi.org/10.1145/3240323.3240381,"bipartite graph, collaborative filtering, implicit feedback, matrix factorization, random walks, top-N recommendation",recsys2018.bib
Generation meets recommendation: proposing novel items for groups of users,"Vo, Thanh Vinh and Soh, Harold",RECSYS,2018,"Consider a movie studio aiming to produce a set of new movies for summer release: What types of movies it should produce? Who would the movies appeal to? How many movies should it make? Similar issues are encountered by a variety of organizations, e.g., mobile-phone manufacturers and online magazines, who have to create new (non-existent) items to satisfy groups of users with different preferences. In this paper, we present a joint problem formalization of these interrelated issues, and propose generative methods that address these questions simultaneously. Specifically, we leverage on the latent space obtained by training a deep generative model---the Variational Autoencoder (VAE)---via a loss function that incorporates both rating performance and item reconstruction terms. We use a greedy search algorithm that utilize this learned latent space to jointly obtain K plausible new items, and user groups that would find the items appealing. An evaluation of our methods on a synthetic dataset indicates that our approach is able to generate novel items similar to highly-desirable unobserved items. As case studies on real-world data, we applied our method on the MART abstract art and Movielens Tag Genome datasets, which resulted in promising results: small and diverse sets of novel items.",https://doi.org/10.1145/3240323.3240357,"deep generative models, group formation, group recommendation, novel item recommendation",recsys2018.bib
Calibrated recommendations,"Steck, Harald",RECSYS,2018,"When a user has watched, say, 70 romance movies and 30 action movies, then it is reasonable to expect the personalized list of recommended movies to be comprised of about 70\% romance and 30\% action movies as well. This important property is known as calibration, and recently received renewed attention in the context of fairness in machine learning. In the recommended list of items, calibration ensures that the various (past) areas of interest of a user are reflected with their corresponding proportions. Calibration is especially important in light of the fact that recommender systems optimized toward accuracy (e.g., ranking metrics) in the usual offline-setting can easily lead to recommendations where the lesser interests of a user get crowded out by the user's main interests-which we show empirically as well as in thought-experiments. This can be prevented by calibrated recommendations. To this end, we outline metrics for quantifying the degree of calibration, as well as a simple yet effective re-ranking algorithm for post-processing the output of recommender systems.",https://doi.org/10.1145/3240323.3240372,"calibration, diversity, fairness, recommender systems",recsys2018.bib
No more ready-made deals: constructive recommendation for telco service bundling,"Dragone, Paolo and Pellegrini, Giovanni and Vescovi, Michele and Tentori, Katya and Passerini, Andrea",RECSYS,2018,"We propose a new recommendation system for service and product bundling in the domain of telecommunication and multimedia. Using this system, users can easily generate a combined service plan that best suits their needs within a vast range of candidates. The system exploits the recent constructive preference elicitation framework, which allows us to flexibly model the exponentially large domain of bundle offers as an implicitly defined set of variables and constraints. The user preferences are modeled by a utility function estimated via coactive learning interaction, while iteratively generating high-utility recommendations through constraint optimization. In this paper, we detail the structure of our system, as well as the methodology and results of an empirical validation study which involved more than 130 participants. The system turned out to be highly usable with respect to both time and number of interactions, and its outputs were found much more satisfactory than those obtained with standard techniques used in the market.",https://doi.org/10.1145/3240323.3240348,"coactive learning, constructive preference elicitation",recsys2018.bib
Preference elicitation as an optimization problem,"Sepliarskaia, Anna and Kiseleva, Julia and Radlinski, Filip and de Rijke, Maarten",RECSYS,2018,"The new user coldstart problem arises when a recommender system does not yet have any information about a user. A common solution to it is to generate a profile by asking the user to rate a number of items. Which items are selected determines the quality of the recommendations made, and thus has been studied extensively. We propose a new elicitation method to generate a static preference questionnaire (SPQ) that poses relative preference questions to the user. Using a latent factor model, we show that SPQ improves personalized recommendations by choosing a minimal and diverse set of questions. We are the first to rigorously prove which optimization task should be solved to select each question in static questionnaires. Our theoretical results are confirmed by extensive experimentation. We test the performance of SPQ on two real-world datasets, under two experimental conditions: simulated, when users behave according to a latent factor model (LFM), and real, in which only real user judgments are revealed as the system asks questions. We show that SPQ reduces the necessary length of a questionnaire by up to a factor of three compared to state-of-the-art preference elicitation methods. Moreover, solving the right optimization task, SPQ also performs better than baselines with dynamically generated questions.",https://doi.org/10.1145/3240323.3240352,"cold start problem, mixed initiative search and recommendation, preference elicitation",recsys2018.bib
Comfride: a smartphone based system for comfortable public transport recommendation,"Verma, Rohit and Ghosh, Surjya and Saketh, Mahankali and Ganguly, Niloy and Mitra, Bivas and Chakraborty, Sandip",RECSYS,2018,"Passenger comfort is a major factor influencing a commuter's decision to avail public transport. Existing studies suggest that factors like overcrowding, jerkiness, traffic congestion etc. correlate well to passenger's (dis)comfort. An online survey conducted with more than 300 participants from 12 different countries reveals that different personalized and context dependent factors influence passenger comfort during a travel by public transport. Leveraging on these findings, we identify correlations between comfort level and these dynamic parameters, and implement a smartphone based application, ComfRide, which recommends the most comfortable route based on user's preference honoring her travel time constraint. We use a 'Dynamic Input/Output Automata' based composition model to capture both the wide varieties of comfort choices from the commuters and the impact of environment on the comfort parameters. Evaluation of ComfRide, involving 50 participants over 28 routes in a state capital of India, reveals that recommended routes have on average 30\% better comfort level than Google map recommended routes, when a commuter gives priority to specific comfort parameters of her choice.",https://doi.org/10.1145/3240323.3240359,"city transports, dynamic input/output automata, route recommendation",recsys2018.bib
Understanding user interactions with podcast recommendations delivered via voice,"Yang, Longqi and Sobolev, Michael and Tsangouri, Christina and Estrin, Deborah",RECSYS,2018,"Voice interfaces introduced by smart speakers present new opportunities and challenges for podcast content recommendations. Understanding how users interact with voice-based recommendations has the potential to inform better design of vocal recommenders. However, existing knowledge about user behavior is mostly for visual interfaces, such as the web, and is not directly transferable to voice interfaces, which rely on user listening and do not support skimming and browsing. To fill in the gap, we conducted a controlled study to compare user interactions with recommendations delivered visually to those with recommendations delivered vocally. Through an online A/B testing with 100 participants, we found that when recommendations are vocally conveyed, users consume more slowly, explore less, and choose fewer long-tail items. The study also reveals the correlation between user choices and exploration via voice interfaces. Our findings pose challenges to the design of voice interfaces, such as adaptively recommending diverse content and designing better navigation mechanisms.",https://doi.org/10.1145/3240323.3240389,"recommendation, user behavior, user interaction, voice interface",recsys2018.bib
Deep inventory time translation to improve recommendations for real-world retail,"Pr\'{e}vost, Bobby and Janssen, Jonathan Laflamme and Camacaro, Jaime R. and Bessega, Carolina",RECSYS,2018,"Recommender systems are an important component in the retail industry, but the constantly renewed inventory of many companies makes it difficult to aggregate enough data to fully harness the benefits of such systems. In this paper, we describe a technique that significantly improves the accuracy of the recommendations, validated on a real store transaction history, by performing a time translation that maps out-of-stock items to similar items that are currently in stock using deep features of the products. This greatly reduces the dimension of the item-item interactions matrix while preserving all the dataset entries, which mitigates the sparsity of the dataset, and provides an original solution to the cold-start problem. We also improve the coverage at no accuracy cost by favouring less popular items within a small radius in the feature space while applying the time translation mapping. Finally, by modelling item-item rather that user-item correlations, we are able to update the recommendations for a given user in real-time, without re-training, as the user's history receives new entries.",https://doi.org/10.1145/3240323.3240380,"cold-start problem, convolution neural network, deep learning, personalization, recommender systems, retail",recsys2018.bib
The art of drafting: a team-oriented hero recommendation system for multiplayer online battle arena games,"Chen, Zhengxing and Nguyen, Truong-Huy D and Xu, Yuyu and Amato, Christopher and Cooper, Seth and Sun, Yizhou and El-Nasr, Magy Seif",RECSYS,2018,"Multiplayer Online Battle Arena (MOBA) games have received increasing popularity recently. In a match of such games, players compete in two teams of five, each controlling an in-game avatar, known as heroes, selected from a roster of more than 100. The selection of heroes, also known as pick or draft, takes place before the match starts and alternates between the two teams until each player has selected one hero. Heroes are designed with different strengths and weaknesses to promote team cooperation in a game. Intuitively, heroes in a strong team should complement each other's strengths and suppress those of opponents. Hero drafting is therefore a challenging problem due to the complex hero-to-hero relationships to consider. In this paper, we propose a novel hero recommendation system that suggests heroes to add to an existing team while maximizing the team's prospect for victory. To that end, we model the drafting between two teams as a combinatorial game and use Monte Carlo Tree Search (MCTS) for estimating the values of hero combinations. Our empirical evaluation shows that hero teams drafted by our recommendation algorithm have a significantly higher win rate against teams constructed by other baseline and state-of-the-art strategies.",https://doi.org/10.1145/3240323.3240345,"hero pick, monte carlo tree search, multiplayer online battle arena",recsys2018.bib
Recommending social-interactive games for adults with autism spectrum disorders (ASD),"Ng, Yiu-Kai and Pera, Maria Soledad",RECSYS,2018,"Games play a significant role in modern society, since they affect people of all ages and all walks of life, whether it be socially or mentally, and have direct impacts on adults with autism. Autism spectrum disorders (ASD) are a collection of neurodevelopmental disorders characterized by qualitative impairments in social relatedness and interaction, as well as difficulties in acquiring and using communication and language abilities. Adults with ASD often find it difficult to express and recognize emotions which makes it hard for them to interact with others socially. We have designed new interactive and collaborative games for autistic adults and developed a novel strategy to recommend games to them. Using modern computer vision and graphics techniques, we (i) track the player's speech rate, facial features, eye contact, audio communication, and emotional states, and (ii) foster their collaboration. These games are personalized and recommended to a user based on games interested to the user, besides the complexity of games at different levels according to the deficient level of the emotional understanding and social skills to which the user belongs. The objective of developing and recommending short-head (i.e., familiar) and long-tail (i.e., unfamiliar) games for adults with ASD is to enhance their social interacting skills with peers so that they can live a better life.",https://doi.org/10.1145/3240323.3240405,"adults with autism, game recommendation, social interaction",recsys2018.bib
Sustainability at scale: towards bridging the intention-behavior gap with sustainable recommendations,"Tomkins, Sabina and Isley, Steven and London, Ben and Getoor, Lise",RECSYS,2018,"Finding sustainable products and evaluating their claims is a significant barrier facing sustainability-minded customers. Tools that reduce both these burdens are likely to boost the sale of sustainable products. However, it is difficult to determine the sustainability characteristics of these products --- there are a variety of certifications and definitions of sustainability, and quality labeling requires input from domain experts. In this paper, we propose a flexible probabilistic framework that uses domain knowledge to identify sustainable products and customers, and uses these labels to predict customer purchases. We evaluate our approach on grocery items from the Amazon catalog. Our proposed approach outperforms established recommender system models in predicting future purchases while jointly inferring sustainability scores for customers and products.",https://doi.org/10.1145/3240323.3240411,"probabilistic programming, sustainability",recsys2018.bib
What's going on in my city? recommender systems and electronic participatory budgeting,"Cantador, Iv\'{a}n and Cort\'{e}s-Cediel, Mar\'{\i}a E. and Fern\'{a}ndez, Miriam and Alani, Harith",RECSYS,2018,"In this paper, we present electronic participatory budgeting (ePB) as a novel application domain for recommender systems. On public data from the ePB platforms of three major US cities - Cambridge, Miami and New York City-, we evaluate various methods that exploit heterogeneous sources and models of user preferences to provide personalized recommendations of citizen proposals. We show that depending on characteristics of the cities and their participatory processes, particular methods are more effective than others for each city. This result, together with open issues identified in the paper, call for further research in the area.",https://doi.org/10.1145/3240323.3240391,,recsys2018.bib
How algorithmic confounding in recommendation systems increases homogeneity and decreases utility,"Chaney, Allison J. B. and Stewart, Brandon M. and Engelhardt, Barbara E.",RECSYS,2018,"Recommendation systems are ubiquitous and impact many domains; they have the potential to influence product consumption, individuals' perceptions of the world, and life-altering decisions. These systems are often evaluated or trained with data from users already exposed to algorithmic recommendations; this creates a pernicious feedback loop. Using simulations, we demonstrate how using data confounded in this way homogenizes user behavior without increasing utility.",https://doi.org/10.1145/3240323.3240370,"algorithmic confounding, recommendation systems",recsys2018.bib
Enhancing structural diversity in social networks by recommending weak ties,"Sanz-Cruzado, Javier and Castells, Pablo",RECSYS,2018,"Contact recommendation has become a common functionality in online social platforms, and an established research topic in the social networks and recommender systems fields. Predicting and recommending links has been mainly addressed to date as an accuracy-targeting problem. In this paper we put forward a different perspective, considering that correctly predicted links may not be all equally valuable. Contact recommendation brings an opportunity to drive the structural evolution of a social network towards desirable properties of the network as a whole, beyond the sum of the isolated gains for the individual users to whom recommendations are delivered -global properties that we may want to assess and promote as explicit recommendation targets.In this perspective, we research the definition of relevant diversity metrics drawing from social network analysis concepts, and linking to prior diversity notions in recommender systems. In particular, we elaborate on the notion of weak tie recommendation as a means to enhance the structural diversity of networks. In order to show the signification of the proposed metrics, we report experiments with Twitter data illustrating how state of the art contact recommendation methods compare in terms of our metrics; we examine the tradeoff with accuracy, and we show that diverse link recommendations result in a corresponding diversity enhancement in the flow of information through the network, with potential implications in mitigating filter bubbles.",https://doi.org/10.1145/3240323.3240371,"contact recommendation, diversity, evaluation, metric, novelty, redundancy, social network analysis, weak tie",recsys2018.bib
Exploring author gender in book rating and recommendation,"Ekstrand, Michael D. and Tian, Mucun and Kazi, Mohammed R. Imran and Mehrpouyan, Hoda and Kluver, Daniel",RECSYS,2018,"Collaborative filtering algorithms find useful patterns in rating and consumption data and exploit these patterns to guide users to good items. Many of the patterns in rating datasets reflect important real-world differences between the various users and items in the data; other patterns may be irrelevant or possibly undesirable for social or ethical reasons, particularly if they reflect undesired discrimination, such as gender or ethnic discrimination in publishing. In this work, we examine the response of collaborative filtering recommender algorithms to the distribution of their input data with respect to a dimension of social concern, namely content creator gender. Using publicly-available book ratings data, we measure the distribution of the genders of the authors of books in user rating profiles and recommendation lists produced from this data. We find that common collaborative filtering algorithms differ in the gender distribution of their recommendation lists, and in the relationship of that output distribution to user profile distribution.",https://doi.org/10.1145/3240323.3240373,"bias, collaborative filtering, discrimination, user impact",recsys2018.bib
